ID,注册时间,注册资本,行业,区域,企业类型,控制人类型,控制人持股比例,flag
877351,2010,360,服务业,广东,股份有限公司,自然人,0.57,1
877453,2007,3630,服务业,广东,股份有限公司,企业法人,0.51,1
877475,2012,9180,服务业,湖南,农民专业合作社,自然人,0.84,1
877551,2007,2760,商业服务业,广西,合伙企业,自然人,0.67,1
877591,2012,7490,交通运输业,广东,股份有限公司,企业法人,0.83,1
877755,2013,8080,工业,江西,集体所有制企业,企业法人,0.99,1
877913,2008,8160,商业服务业,湖北,有限责任公司,企业法人,0.65,1
877939,2012,3370,服务业,福建,股份有限公司,企业法人,0.6,1
878001,2012,3440,交通运输业,湖北,股份有限公司,自然人,0.89,1
879366,2012,9950,社区服务,福建,股份有限公司,企业法人,0.57,1
879382,2002,8790,商业服务业,江西,股份有限公司,企业法人,0.62,1
879405,2005,6970,零售业,江西,合伙企业,自然人,0.76,1
879420,2013,1760,服务业,广西,集体所有制企业,企业法人,0.54,1
879653,2014,7810,交通运输业,广东,农民专业合作社,企业法人,0.87,1
879705,2000,7200,服务业,广东,有限责任公司,企业法人,0.74,1
879792,2007,8620,商业服务业,广东,集体所有制企业,自然人,0.87,1
880109,2012,8310,服务业,广西,股份有限公司,自然人,0.78,1
880155,2001,4590,零售业,江西,有限责任公司,自然人,0.9,1
880226,2013,8350,服务业,广东,农民专业合作社,自然人,0.54,1
880358,2013,5940,社区服务,福建,农民专业合作社,企业法人,0.95,1
880632,2000,6530,交通运输业,湖南,农民专业合作社,自然人,0.84,1
880838,2010,1850,零售业,江西,有限责任公司,自然人,0.81,1
880934,2012,3430,交通运输业,湖北,集体所有制企业,企业法人,0.67,1
880995,2008,240,工业,福建,农民专业合作社,自然人,0.78,1
881075,2005,4320,工业,江西,农民专业合作社,企业法人,0.57,1
881297,2009,5550,社区服务,广东,合伙企业,自然人,0.85,1
881900,2007,1370,工业,湖南,集体所有制企业,自然人,1,1
881967,2007,390,商业服务业,江西,农民专业合作社,自然人,0.62,1
882639,2014,510,交通运输业,湖北,集体所有制企业,企业法人,0.91,1
882938,2004,8890,工业,湖南,合伙企业,NA,0.83,1
882984,2008,4740,服务业,湖南,农民专业合作社,企业法人,0.62,1
883021,2010,7370,工业,湖南,合伙企业,企业法人,0.59,1
883118,2008,1270,商业服务业,福建,股份有限公司,企业法人,0.54,1
883151,2009,4220,零售业,湖南,股份有限公司,自然人,0.91,1
883196,2012,2090,商业服务业,江西,农民专业合作社,自然人,0.84,1
883206,2007,4920,工业,广东,股份有限公司,自然人,0.54,1
883286,2004,2380,交通运输业,湖南,合伙企业,企业法人,0.66,1
883396,2007,850,交通运输业,广东,农民专业合作社,自然人,0.83,1
883419,2013,2800,零售业,湖北,合伙企业,企业法人,0.52,1
883444,2002,4310,零售业,山东,农民专业合作社,自然人,0.52,1
883481,2004,1990,服务业,广西,股份有限公司,自然人,0.76,1
884088,2014,9960,交通运输业,广东,农民专业合作社,自然人,0.74,1
884091,2005,3320,零售业,广东,集体所有制企业,自然人,0.84,1
884243,2004,2170,商业服务业,湖北,股份有限公司,自然人,0.94,1
884636,2014,4870,零售业,广西,有限责任公司,企业法人,0.72,1
885076,2006,4660,服务业,江西,有限责任公司,自然人,1,1
885084,2007,6600,社区服务,广西,集体所有制企业,自然人,0.87,1
885177,2012,4660,社区服务,湖北,合伙企业,企业法人,0.59,1
885187,2001,9500,社区服务,江西,合伙企业,自然人,0.7,1
885555,2005,5150,交通运输业,湖北,集体所有制企业,企业法人,0.99,1
885598,2008,3250,服务业,福建,农民专业合作社,企业法人,0.64,1
885601,2010,1220,商业服务业,福建,农民专业合作社,企业法人,0.96,1
885900,2005,780,服务业,湖南,合伙企业,自然人,0.61,1
886260,2002,6470,零售业,湖北,有限责任公司,自然人,0.65,1
886410,2012,3420,工业,福建,股份有限公司,自然人,0.72,1
886551,2005,2960,零售业,山东,有限责任公司,企业法人,0.87,1
886637,2014,1900,社区服务,江西,集体所有制企业,企业法人,0.91,1
887067,2007,3010,工业,福建,股份有限公司,自然人,0.65,1
887491,2010,2430,社区服务,湖北,农民专业合作社,自然人,0.6,1
887688,2011,2120,零售业,广西,有限责任公司,自然人,0.71,1
887697,2005,9600,社区服务,福建,股份有限公司,自然人,0.86,1
887891,2001,570,工业,湖南,股份有限公司,企业法人,0.7,1
888046,2000,6810,工业,广西,股份有限公司,自然人,0.79,1
888134,2009,2460,服务业,福建,合伙企业,自然人,0.86,1
888161,2009,3730,工业,福建,有限责任公司,企业法人,0.8,1
888185,2001,9860,服务业,广东,农民专业合作社,自然人,0.61,1
888191,2011,1660,零售业,湖南,集体所有制企业,企业法人,0.76,1
888550,2006,130,交通运输业,福建,有限责任公司,企业法人,0.92,1
888887,2002,6330,零售业,湖南,股份有限公司,自然人,0.58,1
889719,2013,810,交通运输业,湖南,有限责任公司,自然人,0.6,1
889826,2003,5690,零售业,湖北,合伙企业,自然人,0.69,1
889970,2010,2470,交通运输业,广西,有限责任公司,自然人,0.53,1
890384,2010,9200,交通运输业,湖北,合伙企业,企业法人,0.97,1
890532,2008,6190,服务业,广西,农民专业合作社,自然人,0.73,1
891322,2014,7740,商业服务业,山东,农民专业合作社,企业法人,0.96,1
891562,2009,1670,工业,福建,有限责任公司,自然人,0.97,1
891658,2003,7890,商业服务业,广西,有限责任公司,自然人,0.56,1
891681,2011,7940,零售业,湖北,合伙企业,企业法人,0.97,1
892035,2001,6560,零售业,广西,农民专业合作社,自然人,0.84,1
892099,2006,3430,商业服务业,湖北,有限责任公司,企业法人,0.84,1
892180,2014,3190,工业,湖南,股份有限公司,企业法人,0.82,1
892347,2013,3170,交通运输业,湖北,合伙企业,企业法人,0.74,1
892546,2014,2580,交通运输业,山东,有限责任公司,企业法人,0.7,1
893345,2007,8650,工业,江西,农民专业合作社,自然人,0.99,1
893581,2005,830,交通运输业,江西,集体所有制企业,自然人,0.6,1
893644,2009,8270,零售业,广西,农民专业合作社,自然人,1,1
893649,2001,230,零售业,湖北,股份有限公司,自然人,1,1
893757,2010,2380,工业,江西,集体所有制企业,自然人,0.51,1
894415,2006,9890,工业,江西,集体所有制企业,企业法人,0.94,1
894527,2012,4190,零售业,山东,有限责任公司,企业法人,0.85,1
894699,NA,5240,商业服务业,广西,集体所有制企业,自然人,0.84,1
894807,2006,9970,工业,江西,集体所有制企业,自然人,0.8,1
894883,2009,3550,交通运输业,湖北,集体所有制企业,企业法人,0.79,1
895136,2009,5030,零售业,广西,集体所有制企业,自然人,0.97,1
895502,2000,2090,社区服务,广东,有限责任公司,自然人,0.67,1
895518,2003,2910,交通运输业,福建,合伙企业,自然人,0.79,1
895566,2003,1990,社区服务,江西,股份有限公司,自然人,0.73,1
895733,2000,9470,服务业,广西,集体所有制企业,企业法人,0.71,1
895831,2007,7040,工业,山东,农民专业合作社,自然人,0.64,1
895860,2011,7420,社区服务,山东,农民专业合作社,企业法人,1,1
896079,2006,3650,工业,福建,农民专业合作社,NA,0.93,1
896095,2011,1830,商业服务业,广东,有限责任公司,企业法人,0.74,1
896408,2004,7030,交通运输业,广东,农民专业合作社,自然人,0.91,1
896420,2014,5380,商业服务业,广西,有限责任公司,自然人,0.77,1
896857,2002,610,零售业,湖南,股份有限公司,企业法人,0.67,1
897240,2001,8220,交通运输业,广西,农民专业合作社,企业法人,0.97,1
897260,2010,8410,零售业,福建,合伙企业,企业法人,0.6,1
897268,NA,1490,商业服务业,福建,农民专业合作社,企业法人,0.72,1
897485,2007,9390,商业服务业,湖南,农民专业合作社,自然人,0.95,1
897852,2011,4130,商业服务业,山东,集体所有制企业,企业法人,0.63,1
898033,2013,3780,零售业,江西,股份有限公司,自然人,0.92,1
898082,2005,1850,交通运输业,广西,合伙企业,自然人,0.94,1
898218,2002,7670,交通运输业,山东,农民专业合作社,自然人,0.84,1
898344,2000,1130,零售业,湖北,农民专业合作社,自然人,1,1
898438,2001,7730,社区服务,广东,有限责任公司,自然人,0.84,1
898682,2013,5200,工业,江西,农民专业合作社,企业法人,0.52,1
898812,2003,7570,零售业,湖南,有限责任公司,自然人,0.8,1
899001,2009,3770,服务业,广东,集体所有制企业,企业法人,0.81,1
899077,2013,8010,社区服务,广东,有限责任公司,自然人,0.6,1
899152,2007,2930,工业,湖南,有限责任公司,企业法人,0.85,1
899163,2014,4070,社区服务,广东,合伙企业,企业法人,0.7,1
899364,2007,530,社区服务,广西,农民专业合作社,自然人,0.63,1
899482,2004,3170,工业,湖北,农民专业合作社,自然人,0.83,1
899516,2002,2560,商业服务业,广西,合伙企业,自然人,0.97,1
900120,2010,4460,零售业,湖南,股份有限公司,自然人,0.61,1
900183,2013,8790,零售业,江西,有限责任公司,自然人,0.65,1
900496,2009,8130,商业服务业,湖北,集体所有制企业,自然人,0.63,1
900932,2002,8600,工业,湖南,农民专业合作社,企业法人,0.99,1
901258,2004,2320,社区服务,广东,集体所有制企业,NA,0.51,1
901642,2012,2900,社区服务,山东,有限责任公司,企业法人,0.93,1
902247,2007,6810,零售业,湖北,合伙企业,企业法人,0.98,1
902451,2009,6830,商业服务业,江西,合伙企业,企业法人,0.66,1
902496,2007,4340,工业,福建,有限责任公司,企业法人,0.73,1
902512,2012,7510,工业,福建,农民专业合作社,企业法人,0.63,1
902651,2012,2400,交通运输业,广东,有限责任公司,自然人,0.7,1
902706,2007,5820,零售业,山东,合伙企业,企业法人,0.68,1
902777,2004,3700,服务业,福建,股份有限公司,企业法人,0.94,1
903313,2002,8300,零售业,湖南,农民专业合作社,企业法人,0.68,1
903566,2007,5990,交通运输业,山东,股份有限公司,企业法人,0.6,1
903621,2000,7570,工业,广西,有限责任公司,自然人,0.55,1
903631,2002,1630,零售业,湖南,集体所有制企业,企业法人,0.91,1
903739,2010,9170,社区服务,湖北,有限责任公司,自然人,0.6,1
903765,2009,5060,商业服务业,湖南,集体所有制企业,自然人,0.72,1
903838,2010,3260,服务业,山东,合伙企业,自然人,0.79,1
903900,2001,880,交通运输业,广东,股份有限公司,自然人,0.59,1
903988,2004,1700,社区服务,湖北,集体所有制企业,自然人,0.52,1
904094,2000,9300,零售业,广西,有限责任公司,自然人,0.71,1
904668,2012,1380,零售业,湖北,集体所有制企业,自然人,0.75,1
904926,2002,6830,工业,山东,集体所有制企业,企业法人,0.72,1
905010,2002,160,社区服务,湖北,农民专业合作社,自然人,0.8,1
905147,2001,6960,商业服务业,广西,农民专业合作社,企业法人,0.68,1
905350,2010,5500,零售业,湖南,股份有限公司,自然人,0.58,1
906142,2001,10000,服务业,山东,合伙企业,自然人,0.52,1
906489,2001,910,服务业,广西,合伙企业,企业法人,0.67,1
906716,2004,1810,服务业,江西,集体所有制企业,企业法人,0.97,1
907024,2008,6870,商业服务业,广西,集体所有制企业,企业法人,0.61,1
907180,2003,7360,交通运输业,福建,农民专业合作社,企业法人,0.74,1
907367,2011,6240,交通运输业,江西,股份有限公司,自然人,0.97,1
907497,2002,8510,商业服务业,广西,集体所有制企业,自然人,0.69,1
907667,2005,930,NA,广东,集体所有制企业,企业法人,0.71,1
907733,2004,8760,工业,广东,股份有限公司,自然人,0.63,1
908490,2006,8630,零售业,山东,集体所有制企业,企业法人,0.98,1
908729,2013,9800,零售业,广西,集体所有制企业,企业法人,0.82,1
908958,2002,3350,零售业,广东,股份有限公司,自然人,0.63,1
909047,2000,9590,交通运输业,湖北,集体所有制企业,自然人,0.65,1
909076,2006,7260,工业,福建,NA,自然人,0.74,1
909211,2001,1400,交通运输业,湖南,合伙企业,企业法人,0.83,1
909216,2003,970,商业服务业,福建,合伙企业,自然人,NA,1
909272,2002,8440,服务业,湖北,集体所有制企业,自然人,0.68,1
909420,2014,7720,社区服务,广东,集体所有制企业,企业法人,0.96,1
909436,2003,3330,零售业,湖南,有限责任公司,自然人,0.73,1
909751,2006,9440,NA,广西,农民专业合作社,企业法人,0.78,1
909765,2009,210,服务业,湖北,合伙企业,自然人,0.79,1
909923,2006,7740,零售业,湖北,有限责任公司,企业法人,0.91,1
909961,2013,4700,工业,湖南,合伙企业,自然人,0.98,1
910186,2005,9650,社区服务,湖南,农民专业合作社,企业法人,0.87,1
910268,2006,5620,交通运输业,福建,集体所有制企业,企业法人,0.59,1
910639,2012,3820,零售业,山东,合伙企业,企业法人,0.83,1
910778,NA,3340,服务业,江西,合伙企业,自然人,0.57,1
910981,2006,3330,商业服务业,山东,集体所有制企业,自然人,0.7,1
911241,2003,3420,社区服务,广西,合伙企业,企业法人,0.81,1
911357,2006,5430,工业,江西,农民专业合作社,企业法人,0.53,1
911761,2003,5100,服务业,福建,合伙企业,企业法人,0.58,1
911811,2014,9800,交通运输业,江西,有限责任公司,自然人,0.86,1
911916,2007,7700,商业服务业,山东,股份有限公司,企业法人,0.99,1
911992,2010,9550,服务业,湖北,合伙企业,企业法人,0.52,1
912051,2002,2850,服务业,湖北,集体所有制企业,企业法人,0.57,1
912094,2002,4290,零售业,福建,集体所有制企业,企业法人,0.89,1
912203,2013,9020,零售业,江西,合伙企业,自然人,0.82,1
912596,2008,4940,商业服务业,福建,集体所有制企业,企业法人,0.7,1
913140,2007,3490,零售业,湖南,集体所有制企业,企业法人,0.88,1
913371,2012,7530,工业,江西,合伙企业,自然人,0.97,1
913518,2008,5780,NA,福建,合伙企业,自然人,0.9,1
913705,2001,6350,商业服务业,湖北,合伙企业,自然人,0.53,1
913762,2010,4390,服务业,湖北,股份有限公司,企业法人,0.72,1
913982,2007,2460,零售业,NA,合伙企业,企业法人,0.53,1
913983,2005,3490,交通运输业,湖南,NA,企业法人,0.98,1
914010,2006,3700,零售业,湖北,有限责任公司,企业法人,0.85,1
914041,2002,1850,服务业,湖北,股份有限公司,自然人,0.87,1
914602,2000,9370,商业服务业,湖南,有限责任公司,自然人,0.67,1
915226,2008,6640,零售业,广西,合伙企业,企业法人,0.7,1
915319,2007,7630,社区服务,福建,有限责任公司,自然人,0.63,1
915532,2013,7760,商业服务业,广东,农民专业合作社,自然人,0.59,1
915680,2012,9840,零售业,山东,有限责任公司,企业法人,0.63,1
915806,2004,3350,工业,山东,股份有限公司,企业法人,0.99,1
