ID,year,从业人数,资产总额,负债总额,营业总收入,主营业务收入,利润总额,净利润,纳税总额,所有者权益合计
428841,2016,455,40150,32120,4015,3212,1606,-401.5,0,8030
429287,2016,485,147600,275520,472320,283392,94464,-47232,0,-127920
429400,2016,105,473760,927780,1421280,994896,142128,-142128,0,-454020
429456,2016,299,32200,43470,119140,95312,35742,-11914,0,-11270
429933,2016,271,7680,3360,16896,10137.6,5068.8,-1689.6,0,4320
429954,2016,737,43920,21045,180072,144057.6,36014.4,-18007.2,0,22875
429972,2016,469,112000,218400,179200,143360,89600,-17920,0,-106400
430551,2016,744,433920,849760,1214976,971980.8,242995.2,-121497.6,0,-415840
430624,2016,102,104640,50685,146496,87897.6,43948.8,-14649.6,0,53955
430960,2016,827,25740,21450,51480,25740,15444,-5148,0,4290
431301,2016,803,219300,423980,833340,500004,250002,-83334,0,-204680
432211,2016,833,360000,176000,1764000,1058400,529200,-176400,0,184000
432320,2016,443,271200,528840,515280,412224,103056,-51528,0,-257640
432470,2016,909,36360,60600,25452,15271.2,10180.8,-2545.2,0,-24240
432481,2016,165,6300,11760,11340,6804,2268,-1134,0,-5460
432950,2016,53,170880,165540,17088,10252.8,3417.6,-1708.8,0,5340
433001,2016,NA,48960,47430,146880,58752,29376,-14688,0,1530
433103,2016,708,168600,244470,421500,168600,210750,-42150,0,-75870
433366,2016,451,358800,524400,179400,125580,35880,-17940,0,-165600
433649,2016,302,188480,91295,282720,226176,84816,-28272,0,97185
433717,2016,355,208800,307980,689040,482328,68904,-68904,0,-99180
433925,2016,837,479520,939060,1006992,704894.4,503496,-100699.2,0,-459540
433989,2016,375,169400,321860,457380,320166,91476,-45738,0,-152460
434354,2016,757,66880,60800,53504,37452.8,10700.8,-5350.4,0,6080
434482,2016,218,107250,195000,214500,171600,21450,-21450,0,-87750
434516,2016,500,329700,162495,1120980,896784,560490,-112098,0,167205
434627,2016,331,83300,112455,333200,233240,166600,-33320,0,-29155
435012,2016,612,71760,70380,265512,132756,132756,-26551.2,0,1380
435811,2016,888,45240,56550,176436,123505.2,52930.8,-17643.6,0,-11310
436057,2016,185,36450,17010,167670,67068,16767,-16767,0,19440
436337,2016,504,253500,494000,963300,770640,385320,-96330,0,-240500
436560,2016,924,185500,356160,278250,166950,111300,-27825,0,-170660
436694,2016,711,82620,159120,264384,132192,52876.8,-26438.4,0,-76500
436977,2016,306,116060,107770,266938,133469,26693.8,-26693.8,0,8290
436981,2016,309,151200,144000,105840,52920,21168,-10584,0,7200
437155,2016,150,3660,4575,8418,5050.8,3367.2,-841.8,0,-915
437230,2016,163,193050,94050,328185,164092.5,98455.5,-32818.5,0,99000
437368,2016,481,188160,90160,263424,158054.4,79027.2,-26342.4,0,98000
437399,2016,256,82560,37840,16512,8256,1651.2,-1651.2,0,44720
437503,2016,582,92100,178060,313140,187884,93942,-31314,0,-85960
437846,2016,474,167580,159600,770868,539607.6,308347.2,-77086.8,0,7980
437879,2016,201,34400,33540,151360,90816,30272,-15136,0,860
438066,2016,304,70560,33810,84672,33868.8,8467.2,-8467.2,0,36750
438068,2016,341,173760,85070,451776,225888,90355.2,-45177.6,0,88690
438410,2016,577,52650,93600,173745,69498,69498,-17374.5,0,-40950
438420,2016,172,120420,231920,36126,14450.4,18063,-3612.6,0,-111500
438813,2016,323,177300,334900,159570,95742,47871,-15957,0,-157600
439001,2016,144,70470,67860,42282,33825.6,12684.6,-4228.2,0,2610
439210,2016,NA,273500,402045,957250,382900,191450,-95725,0,-128545
439432,2016,554,14040,11700,70200,42120,14040,-7020,0,2340
439714,2016,831,78930,70160,386757,270729.9,116027.1,-38675.7,0,8770
439768,2016,387,35100,29250,31590,NA,3159,-3159,0,5850
440038,2016,46,1440,720,6336,3801.6,1267.2,-633.6,0,720
440270,2016,202,199530,384280,199530,119718,99765,-19953,0,-184750
440491,2016,767,56400,109040,141000,56400,28200,-14100,0,-52640
440898,2016,402,546150,268110,600765,360459,300382.5,-60076.5,0,NA
440950,2016,190,456480,670455,1415088,707544,707544,-141508.8,0,-213975
441102,2016,424,124410,114840,373230,149292,37323,-37323,0,9570
441109,2016,322,16600,24900,63080,44156,12616,-6308,0,-8300
441381,2016,252,10820,10820,41116,32892.8,16446.4,-4111.6,0,0
441899,2016,240,139500,202275,404550,283185,161820,-40455,0,-62775
442198,2016,852,467520,457780,1963584,785433.6,785433.6,-196358.4,0,9740
442500,2016,945,171080,164970,461916,323341.2,92383.2,-46191.6,0,6110
443240,2016,42,39400,59100,90620,45310,18124,-9062,0,-19700
443388,2016,560,35880,29900,132756,53102.4,39826.8,-13275.6,0,5980
443679,2016,333,11880,23100,13068,5227.2,2613.6,-1306.8,0,-11220
443715,2016,648,139800,206205,587160,234864,58716,-58716,0,-66405
443854,2016,790,30250,44550,151250,75625,15125,-15125,0,-14300
443921,2016,368,43740,77760,170586,102351.6,51175.8,-17058.6,0,-34020
443940,2016,242,74800,65450,329120,131648,98736,-32912,0,9350
444217,2016,78,279840,136740,1175328,587664,235065.6,-117532.8,0,143100
444252,2016,136,243810,117390,438858,219429,219429,-43885.8,0,126420
444267,2016,856,53700,51910,91290,36516,18258,-9129,0,1790
444786,2016,673,189600,92825,549840,274920,274920,-54984,0,96775
444903,2016,433,188800,371700,849600,509760,424800,-84960,0,-182900
445208,2016,729,101600,95250,375920,225552,37592,-37592,0,6350
445304,2016,559,64200,86670,51360,25680,20544,-5136,0,-22470
445504,2016,57,231000,221760,277200,194040,83160,-27720,0,9240
445755,2016,696,70700,131300,134330,107464,13433,-13433,0,-60600
445911,2016,934,70480,61670,197344,157875.2,59203.2,-19734.4,0,8810
446175,2016,378,NA,141525,362304,181152,144921.6,-36230.4,0,-40885
446176,2016,695,86700,156060,8670,5202,867,-867,0,-69360
446336,2016,921,44700,62580,93870,75096,46935,-9387,0,-17880
446551,2016,635,164780,78645,181258,72503.2,36251.6,-18125.8,0,86135
446607,2016,710,55600,26410,200160,140112,80064,-20016,0,29190
447205,2016,61,220080,421820,770280,539196,231084,-77028,0,-201740
447262,2016,250,47680,NA,104896,73427.2,20979.2,-10489.6,0,-19370
447271,2016,660,191100,278460,57330,45864,11466,-5733,0,-87360
447426,2016,22,143680,202050,359200,143680,35920,-35920,0,-58370
447489,2016,909,55800,109120,189720,94860,37944,-18972,0,-53320
447541,2016,732,289600,142990,724000,362000,144800,-72400,0,146610
447597,2016,126,17880,29800,48276,24138,19310.4,-4827.6,0,-11920
447602,2016,177,326760,478470,1045632,627379.2,313689.6,-104563.2,0,-151710
447720,2016,994,16300,22005,53790,43032,5379,-5379,0,-5705
447816,2016,441,35760,15645,NA,1788,357.6,-357.6,0,20115
447852,2016,176,88020,166260,422496,253497.6,126748.8,-42249.6,0,-78240
447862,2016,624,138600,67200,415800,332640,41580,-41580,0,71400
448240,2016,980,361140,527820,1444560,866736,288912,-144456,0,-166680
448516,2016,687,36480,70680,91200,72960,27360,-9120,0,-34200
448527,2016,406,24430,20940,34202,20521.2,6840.4,-3420.2,0,3490
448536,2016,419,440050,216640,1012115,404846,506057.5,-101211.5,0,223410
448554,2016,269,510750,251970,459675,275805,183870,-45967.5,0,258780
448678,2016,777,8610,2870,9471,4735.5,2841.3,-947.1,0,5740
448940,2016,784,53820,22425,161460,NA,32292,-16146,0,31395
448984,2016,49,47040,46060,14112,9878.4,5644.8,-1411.2,0,980
449022,2016,NA,49200,45920,201720,100860,80688,-20172,0,3280
449239,2016,531,183750,267750,643125,321562.5,128625,-64312.5,0,-84000
420031,2017,997,633760,312220,823888,576721.6,82388.8,-82388.8,0,NA
420068,2017,317,89600,120960,367360,293888,110208,-36736,0,-31360
420409,2017,632,55920,NA,212496,106248,42499.2,-21249.6,0,-17475
420516,2017,773,21840,10400,45864,27518.4,9172.8,-4586.4,0,11440
420765,2017,812,171870,168500,378114,264679.8,75622.8,-37811.4,0,3370
421068,2017,539,19040,9350,9520,NA,952,-952,0,9690
421114,2017,747,40300,39680,64480,25792,25792,-6448,0,620
421235,2017,280,4680,4420,5616,4492.8,1684.8,-561.6,0,260
421423,2017,494,424200,834260,1442280,1009596,288456,-144228,0,-410060
421584,2017,149,40400,38380,117160,82012,23432,-11716,0,2020
421655,2017,394,103220,148875,443846,310692.2,88769.2,-44384.6,0,-45655
421786,2017,106,79500,71550,151050,105735,75525,-15105,0,7950
421848,2017,935,19080,34980,95400,38160,38160,-9540,0,-15900
421886,2017,612,100200,137775,240480,96192,72144,-24048,NA,-37575
421941,2017,416,95760,45220,210672,147470.4,63201.6,NA,0,50540
422167,2017,364,220640,433400,772240,617792,231672,-77224,0,-212760
422357,2017,268,6600,6160,19140,15312,5742,-1914,0,440
422364,2017,165,29610,39480,68103,54482.4,6810.3,-6810.3,0,-9870
422463,2017,705,297330,144160,1427184,856310.4,570873.6,-142718.4,0,153170
422655,2017,344,283840,549940,113536,56768,56768,-11353.6,0,-266100
422927,2017,214,19380,32300,96900,77520,9690,-9690,0,-12920
423047,2017,330,440300,217005,1937320,1549856,387464,-193732,0,223295
423254,2017,816,49920,47840,89856,71884.8,44928,-8985.6,0,2080
423344,2017,666,33210,63960,119556,83689.2,35866.8,-11955.6,0,-30750
423858,2017,65,107030,48650,128436,89905.2,12843.6,-12843.6,0,58380
423909,2017,925,105120,99280,252288,151372.8,100915.2,-25228.8,0,5840
423920,2017,615,40200,19095,140700,70350,28140,-14070,0,21105
424042,2017,415,7150,9900,6435,3861,1287,-643.5,0,-2750
424194,2017,1000,68400,66690,239400,143640,47880,-23940,0,1710
424295,2017,507,202500,399600,992250,396900,198450,-99225,0,-197100
424435,2017,580,65440,30675,307568,184540.8,30756.8,-30756.8,0,34765
424936,2017,873,23880,39800,95520,57312,19104,-9552,0,-15920
425343,2017,318,267570,128830,133785,80271,40135.5,-13378.5,0,138740
425799,2017,683,59880,82335,155688,77844,31137.6,-15568.8,0,-22455
426003,2017,994,25320,25320,55704,22281.6,27852,-5570.4,0,0
426029,2017,747,515900,508530,928620,371448,92862,-92862,0,7370
426053,2017,785,84590,115350,372196,186098,37219.6,-37219.6,0,-30760
426187,2017,635,145400,276260,29080,23264,2908,-2908,0,-130860
426376,2017,89,157300,77440,377520,151008,37752,-37752,0,79860
426439,2017,785,2.00E+05,96000,980000,686000,294000,-98000,0,104000
426617,2017,114,81280,114300,211328,84531.2,63398.4,-21132.8,0,-33020
426619,2017,110,NA,25200,81000,56700,40500,-8100,0,1800
427080,2017,712,22800,42560,29640,17784,14820,-2964,0,-19760
427117,2017,291,NA,4720,15930,6372,1593,-1593,NA,590
427295,2017,608,191250,374000,918000,550800,275400,-91800,0,-182750
427420,2017,704,11900,23120,15470,7735,6188,-1547,0,-11220
427577,2017,705,356160,521520,569856,341913.6,227942.4,-56985.6,0,-165360
427587,2017,681,170880,327520,290496,116198.4,116198.4,-29049.6,0,-156640
427774,2017,434,83850,78260,360555,144222,108166.5,-36055.5,0,5590
428087,2017,940,46560,91180,111744,89395.2,22348.8,-11174.4,0,-44620
428177,2017,663,42300,50760,186120,74448,37224,-18612,0,-8460
428206,2017,413,345000,678500,621000,372600,62100,-62100,0,-333500
428334,2017,945,150570,143400,120456,96364.8,60228,-12045.6,0,7170
428476,2017,863,526800,259010,1685760,674304,674304,-168576,0,267790
428633,2017,54,34350,54960,NA,38472,16488,-5496,0,-20610
428658,2017,501,43500,84100,30450,18270,NA,-3045,0,-40600
428841,2017,77,144540,204765,505890,303534,252945,-50589,0,-60225
429287,2017,428,118080,216480,271584,162950.4,108633.6,-27158.4,0,-98400
429400,2017,775,513240,251685,1180452,708271.2,118045.2,-118045.2,0,261555
429456,2017,383,19320,32200,27048,10819.2,5409.6,-2704.8,0,-12880
429933,2017,281,34560,16800,89856,53913.6,8985.6,-8985.6,0,17760
429954,2017,909,82350,NA,387045,309636,193522.5,-38704.5,0,-78690
429972,2017,27,123200,240800,308000,NA,154000,-30800,0,-117600
430551,2017,78,614720,1211360,2766240,1106496,829872,-276624,0,-596640
430624,2017,232,117720,228900,517968,258984,103593.6,-51796.8,0,-111180
430960,2017,305,60060,55770,138138,110510.4,41441.4,-13813.8,0,4290
431301,2017,709,233920,453220,46784,37427.2,23392,-4678.4,0,-219300
432211,2017,176,4.00E+05,196000,1560000,1092000,468000,-156000,0,204000
432320,2017,624,244080,355950,195264,117158.4,39052.8,-19526.4,0,-111870
432470,2017,157,96960,181800,184224,92112,92112,-18422.4,0,-84840
432481,2017,886,12600,24360,39060,31248,11718,-3906,0,-11760
432950,2017,297,144180,277680,634392,317196,190317.6,-63439.2,0,-133500
433001,2017,698,104040,102510,312120,187272,31212,-31212,0,1530
433103,2017,731,89920,168600,215808,151065.6,43161.6,-21580.8,0,-78680
433366,2017,712,386400,377200,309120,123648,123648,-30912,0,9200
433649,2017,253,100130,94240,460598,230299,184239.2,-46059.8,0,5890
433717,2017,872,278400,274920,278400,222720,139200,-27840,0,3480
433925,2017,22,509490,999000,1732266,866133,346453.2,-173226.6,0,-489510
433989,2017,774,186340,266805,894432,357772.8,268329.6,-89443.2,0,-80465
434354,2017,871,72960,66880,306432,214502.4,91929.6,-30643.2,0,6080
434482,2017,239,468000,916500,1684800,673920,168480,-168480,0,-448500
434516,2017,917,282600,138945,734760,293904,146952,-73476,0,143655
434627,2017,178,274890,399840,824670,659736,412335,-82467,0,-124950
435012,2017,877,38640,37260,170016,102009.6,85008,-17001.6,0,1380
435811,2017,839,90480,82940,63336,38001.6,19000.8,-6333.6,0,7540
436057,2017,882,58320,111780,157464,94478.4,47239.2,-15746.4,0,-53460
436337,2017,433,455000,224250,273000,136500,136500,-27300,0,230750
436560,2017,207,44520,74200,57876,34725.6,17362.8,-5787.6,0,-29680
436694,2017,748,61200,58140,159120,127296,31824,-15912,0,3060
436977,2017,709,248700,120205,1218630,731178,365589,-121863,0,128495
436981,2017,585,172800,165600,518400,414720,51840,-51840,0,7200
437155,2017,126,4270,7320,NA,683.2,85.4,-85.4,0,-3050
437230,2017,325,138600,200475,27720,22176,11088,-2772,0,-61875
437368,2017,655,274400,533120,NA,131712,21952,-21952,0,-258720
437399,2017,189,55040,24080,71552,28620.8,28620.8,-7155.2,0,30960
437503,2017,110,NA,104380,75215,52650.5,15043,-7521.5,0,3070
437846,2017,168,63840,111720,102144,61286.4,51072,-10214.4,0,-47880
437879,2017,157,23220,44720,58050,34830,23220,-5805,0,-21500
438066,2017,309,79380,76440,31752,12700.8,3175.2,-3175.2,0,2940
438068,2017,190,188240,184620,263536,158121.6,79060.8,-26353.6,0,3620
438410,2017,736,23400,8775,98280,68796,29484,-9828,0,14625
438420,2017,155,223000,109270,869700,434850,86970,-86970,0,113730
438813,2017,302,137900,128050,634340,317170,63434,-63434,0,9850
439001,2017,439,26100,46980,127890,51156,NA,-12789,0,-20880
439210,2017,849,120340,114870,505428,303256.8,151628.4,-50542.8,0,5470
439432,2017,121,32760,30420,124488,49795.2,62244,-12448.8,0,NA
439714,2017,255,35080,26310,10524,8419.2,5262,-1052.4,0,8770
439768,2017,394,122850,175500,98280,58968,19656,-9828,0,-52650
440038,2017,778,4320,5400,19440,9720,7776,-1944,0,-1080
440270,2017,40,369500,543165,554250,443400,221700,-55425,0,-173665
440491,NA,436,82720,121260,206800,124080,103400,-20680,0,-38540
440898,2017,658,476640,466710,667296,333648,133459.2,-66729.6,0,9930
440950,2017,958,485010,237750,485010,291006,145503,-48501,0,247260
441102,2017,665,267960,516780,133980,80388,66990,-13398,0,-248820
441109,2017,707,24900,10375,17430,8715,6972,-1743,0,14525
441381,2017,870,48690,86560,102249,71574.3,30674.7,-10224.9,0,-37870
441899,2017,530,255750,376650,1099725,769807.5,219945,-109972.5,0,-120900
442198,2017,NA,506480,248370,2076568,830627.2,NA,-207656.8,0,258110
442500,2017,NA,48880,21385,141752,99226.4,42525.6,-14175.2,0,27495
443240,2017,493,147750,68950,443250,310275,132975,-44325,0,NA
443388,2017,40,47840,62790,14352,8611.2,1435.2,-1435.2,0,-14950
443679,2017,225,16500,24255,69300,27720,27720,-6930,0,-7755
443715,2017,941,149120,220185,685952,411571.2,68595.2,-68595.2,0,-71065
443854,2017,718,26400,51700,58080,29040,29040,-5808,0,-25300
443921,2017,938,19440,14580,27216,13608,10886.4,-2721.6,0,4860
443940,2017,643,46750,56100,79475,63580,39737.5,-7947.5,0,-9350
444217,2017,527,76320,139920,183168,73267.2,91584,-18316.8,0,-63600
444252,2017,798,451500,663705,541800,270900,108360,-54180,0,-212205
444267,2017,823,19690,26850,1969,1378.3,590.7,-196.9,0,-7160
444786,2017,139,154050,150100,61620,43134,30810,-6162,0,3950
444903,2017,165,250750,247800,376125,150450,37612.5,-37612.5,0,2950
445208,2017,142,539750,1066800,53975,37782.5,16192.5,-5397.5,0,-527050
445304,2017,897,38520,48150,3852,2311.2,1540.8,-385.2,0,-9630
445504,2017,296,55440,46200,255024,204019.2,127512,-25502.4,0,9240
445755,2017,586,378750,747400,681750,340875,204525,-68175,0,-368650
445911,2017,89,220250,317160,858975,343590,429487.5,-85897.5,0,-96910
446175,2017,126,94350,44030,330225,165112.5,99067.5,-33022.5,0,50320
446176,2017,517,26010,34680,18207,7282.8,7282.8,-1820.7,0,-8670
446336,2017,309,95360,138570,28608,17164.8,8582.4,-2860.8,0,-43210
446551,2017,754,89880,164780,89880,35952,44940,-8988,0,-74900
446607,2017,235,41700,19460,58380,23352,23352,-5838,0,22240
447205,2017,915,596050,880320,178815,143052,53644.5,-17881.5,0,-284270
447262,2017,963,14900,17880,71520,28608,28608,-7152,0,-2980
447271,2017,70,174720,169260,366912,293529.6,146764.8,-36691.2,0,5460
447426,2017,464,134700,125720,107760,75432,21552,-10776,0,8980
447489,2017,905,62000,91140,297600,208320,89280,-29760,0,-29140
447541,2017,887,123080,119460,590784,413548.8,177235.2,-59078.4,0,3620
447597,2017,896,23840,10430,33376,23363.2,6675.2,-3337.6,0,13410
447602,2017,949,233400,451240,956940,574164,382776,-95694,0,-217840
447720,2017,731,14670,19560,1467,586.8,440.1,-146.7,0,-4890
447816,2017,737,111750,53640,279375,167625,139687.5,-27937.5,0,58110
447852,2017,873,195600,95355,645480,258192,129096,-64548,0,100245
447862,2017,871,252000,495600,957600,766080,383040,-95760,0,-243600
448240,2017,910,518560,763950,103712,62227.2,20742.4,-10371.2,0,-245390
448516,2017,247,20520,29070,59508,41655.6,29754,-5950.8,0,-8550
448527,2017,321,27920,12215,100512,80409.6,40204.8,-10051.2,0,15705
448536,2017,158,189560,91395,56868,22747.2,11373.6,-5686.8,0,98165
448554,2017,582,544800,537990,1198560,838992,239712,-119856,0,6810
448678,2017,606,45920,64575,59696,29848,11939.2,-5969.6,0,-18655
448940,2017,276,62790,107640,138138,96696.6,69069,-13813.8,0,-44850
448984,2017,412,63700,125440,121030,96824,36309,-12103,0,-61740
449022,2017,27,19680,16400,43296,30307.2,8659.2,-4329.6,0,3280
449239,2017,420,168000,325500,823200,658560,246960,-82320,0,-157500
450046,2015,335,488280,957780,2001948,1401363.6,200194.8,-200194.8,0,-469500
450192,2015,864,234880,455080,117440,46976,23488,-11744,0,-220200
450314,2015,503,6810,0,34050,17025,17025,-3405,0,6810
450475,2015,532,79920,77700,271728,217382.4,27172.8,-27172.8,0,2220
450666,2015,900,351720,170975,386892,232135.2,116067.6,-38689.2,0,180745
450735,2015,347,227480,222310,227480,181984,68244,-22748,0,5170
450997,2015,659,60000,28000,258000,129000,25800,-25800,0,32000
451036,2015,179,114250,219360,182800,91400,91400,-18280,0,-105110
451072,2015,968,117900,167025,554130,277065,55413,-55413,0,-49125
451300,2015,835,58950,110040,29475,20632.5,11790,-2947.5,0,-51090
451457,2015,824,348000,342200,974400,779520,389760,-97440,0,5800
451484,2015,692,171540,324020,223002,89200.8,111501,-22300.2,0,-152480
451543,2015,741,88200,124950,70560,49392,7056,-7056,0,-36750
